<SM 0
30 3221412672 2
30 3221412704 2
30 3221413440 1
30 3221413472 1
30 3221413696 2
30 3221413728 2
30 3221414464 1
30 3221414496 1
30 3221414720 2
30 3221414752 2
30 3221415488 1
30 3221415520 1
30 3221415744 2
30 3221415776 2
30 3221416512 1
30 3221416544 1
30 3221416768 2
30 3221416800 2
30 3221417536 1
30 3221417568 1
30 3221417792 2
30 3221417824 2
30 3221418560 1
30 3221418592 1
30 3221418816 2
30 3221418848 2
30 3221419584 1
30 3221419616 1
30 3221419840 2
30 3221419872 2
30 3221420608 1
30 3221420640 1
30 3221420864 2
30 3221420896 2
30 3221421632 1
30 3221421664 1
30 3221421888 2
30 3221421920 2
30 3221455424 1
30 3221455456 1
30 3221455488 2
30 3221455520 2
30 3221456448 1
30 3221456480 1
30 3221456512 2
30 3221456544 2
30 3221457472 1
30 3221457504 1
30 3221457536 2
30 3221457568 2
30 3221458496 1
30 3221458528 1
30 3221458560 2
30 3221458592 2
30 3221459520 1
30 3221459552 1
30 3221459584 2
30 3221459616 2
30 3221460544 1
30 3221460576 1
30 3221460608 2
30 3221460640 2
30 3221461568 1
30 3221461600 1
30 3221461632 2
30 3221461664 2
30 3221462592 1
30 3221462624 1
30 3221462656 2
30 3221462688 2
30 3221463616 1
30 3221463648 1
30 3221463680 2
30 3221463712 2
30 3221464640 1
30 3221464672 1
30 3221464704 2
30 3221464736 2
30 3221465664 1
30 3221465696 1
30 3221465728 2
30 3221465760 2
30 3221466688 1
30 3221466720 1
30 3221466752 2
30 3221466784 2
30 3221467712 1
30 3221467744 1
30 3221467776 2
30 3221467808 2
30 3221468736 1
30 3221468768 1
30 3221468800 2
30 3221468832 2
30 3221469760 1
30 3221469792 1
30 3221469824 2
30 3221469856 2
30 3221470784 1
30 3221470816 1
30 3221470848 2
30 3221470880 2
32 3221389952 1
32 3221389984 1
32 3221390144 1
32 3221390176 1
32 3221390976 1
32 3221391008 1
32 3221391168 2
32 3221391200 2
32 3221392000 1
32 3221392032 1
32 3221392192 2
32 3221392224 2
32 3221393024 1
32 3221393056 1
32 3221393216 2
32 3221393248 2
32 3221394048 1
32 3221394080 1
32 3221394240 2
32 3221394272 2
32 3221395072 1
32 3221395104 1
32 3221395264 2
32 3221395296 2
32 3221396096 1
32 3221396128 1
32 3221396288 2
32 3221396320 2
32 3221397120 1
32 3221397152 1
32 3221397312 2
32 3221397344 2
32 3221398144 1
32 3221398176 1
32 3221398336 2
32 3221398368 2
32 3221399168 1
32 3221399200 1
32 3221399360 2
32 3221399392 2
32 3221400192 1
32 3221400224 1
32 3221400384 2
32 3221400416 2
32 3221401216 1
32 3221401248 1
32 3221401408 2
32 3221401440 2
32 3221402240 1
32 3221402272 1
32 3221402432 2
32 3221402464 2
32 3221403264 1
32 3221403296 1
32 3221403456 2
32 3221403488 2
32 3221404288 1
32 3221404320 1
32 3221404480 2
32 3221404512 2
32 3221405312 1
32 3221405344 1
32 3221405504 2
32 3221405536 2
32 3221439104 2
32 3221439136 2
32 3221440128 2
32 3221440160 2
32 3221441152 2
32 3221441184 2
32 3221442176 2
32 3221442208 2
32 3221443200 2
32 3221443232 2
32 3221444224 2
32 3221444256 2
32 3221445248 2
32 3221445280 2
32 3221446272 2
32 3221446304 2
32 3221447296 2
32 3221447328 2
32 3221448320 2
32 3221448352 2
32 3221449344 2
32 3221449376 2
32 3221450368 2
32 3221450400 2
32 3221451392 2
32 3221451424 2
32 3221452416 2
32 3221452448 2
32 3221453440 2
32 3221453472 2
32 3221454464 2
32 3221454496 2
33 3221390144 1
33 3221390176 1
33 3221391168 1
33 3221391200 1
33 3221392192 1
33 3221392224 1
33 3221393216 1
33 3221393248 1
33 3221394240 1
33 3221394272 1
33 3221395264 1
33 3221395296 1
33 3221396288 1
33 3221396320 1
33 3221397312 1
33 3221397344 1
33 3221398336 1
33 3221398368 1
33 3221399360 1
33 3221399392 1
33 3221400384 1
33 3221400416 1
33 3221401408 1
33 3221401440 1
33 3221402432 1
33 3221402464 1
33 3221403456 1
33 3221403488 1
33 3221404480 1
33 3221404512 1
33 3221405504 1
33 3221405536 1
33 3221439104 1
33 3221439136 1
33 3221439296 2
33 3221439328 2
33 3221440128 1
33 3221440160 1
33 3221440320 2
33 3221440352 2
33 3221441152 1
33 3221441184 1
33 3221441344 2
33 3221441376 2
33 3221442176 1
33 3221442208 1
33 3221442368 2
33 3221442400 2
33 3221443200 1
33 3221443232 1
33 3221443392 2
33 3221443424 2
33 3221444224 1
33 3221444256 1
33 3221444416 2
33 3221444448 2
33 3221445248 1
33 3221445280 1
33 3221445440 2
33 3221445472 2
33 3221446272 1
33 3221446304 1
33 3221446464 2
33 3221446496 2
33 3221447296 1
33 3221447328 1
33 3221447488 2
33 3221447520 2
33 3221448320 1
33 3221448352 1
33 3221448512 2
33 3221448544 2
33 3221449344 1
33 3221449376 1
33 3221449536 2
33 3221449568 2
33 3221450368 1
33 3221450400 1
33 3221450560 2
33 3221450592 2
33 3221451392 1
33 3221451424 1
33 3221451584 2
33 3221451616 2
33 3221452416 1
33 3221452448 1
33 3221452608 2
33 3221452640 2
33 3221453440 1
33 3221453472 1
33 3221453632 2
33 3221453664 2
33 3221454464 1
33 3221454496 1
33 3221454656 2
33 3221454688 2
35 3221406400 1
35 3221406432 1
35 3221406528 1
35 3221406560 1
35 3221407424 1
35 3221407456 1
35 3221407552 2
35 3221407584 2
35 3221408448 1
35 3221408480 1
35 3221408576 2
35 3221408608 2
35 3221409472 1
35 3221409504 1
35 3221409600 2
35 3221409632 2
35 3221410496 1
35 3221410528 1
35 3221410624 2
35 3221410656 2
35 3221411520 1
35 3221411552 1
35 3221411648 2
35 3221411680 2
35 3221412544 1
35 3221412576 1
35 3221412672 2
35 3221412704 2
35 3221413568 1
35 3221413600 1
35 3221413696 2
35 3221413728 2
35 3221414592 1
35 3221414624 1
35 3221414720 2
35 3221414752 2
35 3221415616 1
35 3221415648 1
35 3221415744 2
35 3221415776 2
35 3221416640 1
35 3221416672 1
35 3221416768 2
35 3221416800 2
35 3221417664 1
35 3221417696 1
35 3221417792 2
35 3221417824 2
35 3221418688 1
35 3221418720 1
35 3221418816 2
35 3221418848 2
35 3221419712 1
35 3221419744 1
35 3221419840 2
35 3221419872 2
35 3221420736 1
35 3221420768 1
35 3221420864 2
35 3221420896 2
35 3221421760 1
35 3221421792 1
35 3221421888 2
35 3221421920 2
35 3221439168 2
35 3221439200 2
35 3221440192 2
35 3221440224 2
35 3221441216 2
35 3221441248 2
35 3221442240 2
35 3221442272 2
35 3221443264 2
35 3221443296 2
35 3221444288 2
35 3221444320 2
35 3221445312 2
35 3221445344 2
35 3221446336 2
35 3221446368 2
35 3221447360 2
35 3221447392 2
35 3221448384 2
35 3221448416 2
35 3221449408 2
35 3221449440 2
35 3221450432 2
35 3221450464 2
35 3221451456 2
35 3221451488 2
35 3221452480 2
35 3221452512 2
35 3221453504 2
35 3221453536 2
35 3221454528 2
35 3221454560 2
36 3221406464 1
36 3221406496 1
36 3221407488 1
36 3221407520 1
36 3221408512 1
36 3221408544 1
36 3221409536 1
36 3221409568 1
36 3221410560 1
36 3221410592 1
36 3221411584 1
36 3221411616 1
36 3221412608 1
36 3221412640 1
36 3221413632 1
36 3221413664 1
36 3221414656 1
36 3221414688 1
36 3221415680 1
36 3221415712 1
36 3221416704 1
36 3221416736 1
36 3221417728 1
36 3221417760 1
36 3221418752 1
36 3221418784 1
36 3221419776 1
36 3221419808 1
36 3221420800 1
36 3221420832 1
36 3221421824 1
36 3221421856 1
36 3221471936 1
36 3221471968 1
36 3221472000 2
36 3221472032 2
36 3221472960 1
36 3221472992 1
36 3221473024 2
36 3221473056 2
36 3221473984 1
36 3221474016 1
36 3221474048 2
36 3221474080 2
36 3221475008 1
36 3221475040 1
36 3221475072 2
36 3221475104 2
36 3221476032 1
36 3221476064 1
36 3221476096 2
36 3221476128 2
36 3221477056 1
36 3221477088 1
36 3221477120 2
36 3221477152 2
36 3221478080 1
36 3221478112 1
36 3221478144 2
36 3221478176 2
36 3221479104 1
36 3221479136 1
36 3221479168 2
36 3221479200 2
36 3221480128 1
36 3221480160 1
36 3221480192 2
36 3221480224 2
36 3221481152 1
36 3221481184 1
36 3221481216 2
36 3221481248 2
36 3221482176 1
36 3221482208 1
36 3221482240 2
36 3221482272 2
36 3221483200 1
36 3221483232 1
36 3221483264 2
36 3221483296 2
36 3221484224 1
36 3221484256 1
36 3221484288 2
36 3221484320 2
36 3221485248 1
36 3221485280 1
36 3221485312 2
36 3221485344 2
36 3221486272 1
36 3221486304 1
36 3221486336 2
36 3221486368 2
36 3221487296 1
36 3221487328 1
36 3221487360 2
36 3221487392 2
39 3221422976 1
39 3221423008 1
39 3221424000 1
39 3221424032 1
39 3221425024 1
39 3221425056 1
39 3221426048 1
39 3221426080 1
39 3221427072 1
39 3221427104 1
39 3221428096 1
39 3221428128 1
39 3221429120 1
39 3221429152 1
39 3221430144 1
39 3221430176 1
39 3221431168 1
39 3221431200 1
39 3221432192 1
39 3221432224 1
39 3221433216 1
39 3221433248 1
39 3221434240 1
39 3221434272 1
39 3221435264 1
39 3221435296 1
39 3221436288 1
39 3221436320 1
39 3221437312 1
39 3221437344 1
39 3221438336 1
39 3221438368 1
39 3221472000 1
39 3221472032 1
39 3221472128 2
39 3221472160 2
39 3221473024 1
39 3221473056 1
39 3221473152 2
39 3221473184 2
39 3221474048 1
39 3221474080 1
39 3221474176 2
39 3221474208 2
39 3221475072 1
39 3221475104 1
39 3221475200 2
39 3221475232 2
39 3221476096 1
39 3221476128 1
39 3221476224 2
39 3221476256 2
39 3221477120 1
39 3221477152 1
39 3221477248 2
39 3221477280 2
39 3221478144 1
39 3221478176 1
39 3221478272 2
39 3221478304 2
39 3221479168 1
39 3221479200 1
39 3221479296 2
39 3221479328 2
39 3221480192 1
39 3221480224 1
39 3221480320 2
39 3221480352 2
39 3221481216 1
39 3221481248 1
39 3221481344 2
39 3221481376 2
39 3221482240 1
39 3221482272 1
39 3221482368 2
39 3221482400 2
39 3221483264 1
39 3221483296 1
39 3221483392 2
39 3221483424 2
39 3221484288 1
39 3221484320 1
39 3221484416 2
39 3221484448 2
39 3221485312 1
39 3221485344 1
39 3221485440 2
39 3221485472 2
39 3221486336 1
39 3221486368 1
39 3221486464 2
39 3221486496 2
39 3221487360 1
39 3221487392 1
39 3221487488 2
39 3221487520 2
>
<SM 1
2 3221225472 1
2 3221225504 1
2 3221225536 1
2 3221225568 1
2 3221226496 1
2 3221226528 1
2 3221226560 2
2 3221226592 2
2 3221227520 1
2 3221227552 1
2 3221227584 2
2 3221227616 2
2 3221228544 1
2 3221228576 1
2 3221228608 2
2 3221228640 2
2 3221229568 1
2 3221229600 1
2 3221229632 2
2 3221229664 2
2 3221230592 1
2 3221230624 1
2 3221230656 2
2 3221230688 2
2 3221231616 1
2 3221231648 1
2 3221231680 2
2 3221231712 2
2 3221232640 1
2 3221232672 1
2 3221232704 2
2 3221232736 2
2 3221233664 1
2 3221233696 1
2 3221233728 2
2 3221233760 2
2 3221234688 1
2 3221234720 1
2 3221234752 2
2 3221234784 2
2 3221235712 1
2 3221235744 1
2 3221235776 2
2 3221235808 2
2 3221236736 1
2 3221236768 1
2 3221236800 2
2 3221236832 2
2 3221237760 1
2 3221237792 1
2 3221237824 2
2 3221237856 2
2 3221238784 1
2 3221238816 1
2 3221238848 2
2 3221238880 2
2 3221239808 1
2 3221239840 1
2 3221239872 2
2 3221239904 2
2 3221240832 1
2 3221240864 1
2 3221240896 2
2 3221240928 2
2 3221241856 2
2 3221241888 2
2 3221242880 2
2 3221242912 2
2 3221243904 2
2 3221243936 2
2 3221244928 2
2 3221244960 2
2 3221245952 2
2 3221245984 2
2 3221246976 2
2 3221247008 2
2 3221248000 2
2 3221248032 2
2 3221249024 2
2 3221249056 2
2 3221250048 2
2 3221250080 2
2 3221251072 2
2 3221251104 2
2 3221252096 2
2 3221252128 2
2 3221253120 2
2 3221253152 2
2 3221254144 2
2 3221254176 2
2 3221255168 2
2 3221255200 2
2 3221256192 2
2 3221256224 2
2 3221257216 2
2 3221257248 2
3 3221225536 5
3 3221225568 5
3 3221225664 1
3 3221225696 1
3 3221225728 1
3 3221225760 1
3 3221225792 3
3 3221225824 3
3 3221225920 1
3 3221225952 1
3 3221226048 1
3 3221226080 1
3 3221226176 1
3 3221226208 1
3 3221226240 1
3 3221226272 1
3 3221226304 1
3 3221226336 1
3 3221226560 5
3 3221226592 5
3 3221226688 1
3 3221226720 1
3 3221226752 1
3 3221226784 1
3 3221226816 3
3 3221226848 3
3 3221226944 1
3 3221226976 1
3 3221227072 1
3 3221227104 1
3 3221227200 1
3 3221227232 1
3 3221227264 1
3 3221227296 1
3 3221227328 1
3 3221227360 1
3 3221227584 5
3 3221227616 5
3 3221227712 1
3 3221227744 1
3 3221227776 1
3 3221227808 1
3 3221227840 3
3 3221227872 3
3 3221227968 1
3 3221228000 1
3 3221228096 1
3 3221228128 1
3 3221228224 1
3 3221228256 1
3 3221228288 1
3 3221228320 1
3 3221228352 1
3 3221228384 1
3 3221228608 5
3 3221228640 5
3 3221228736 1
3 3221228768 1
3 3221228800 1
3 3221228832 1
3 3221228864 3
3 3221228896 3
3 3221228992 1
3 3221229024 1
3 3221229120 1
3 3221229152 1
3 3221229248 1
3 3221229280 1
3 3221229312 1
3 3221229344 1
3 3221229376 1
3 3221229408 1
3 3221229632 5
3 3221229664 5
3 3221229760 1
3 3221229792 1
3 3221229824 1
3 3221229856 1
3 3221229888 3
3 3221229920 3
3 3221230016 1
3 3221230048 1
3 3221230144 1
3 3221230176 1
3 3221230272 1
3 3221230304 1
3 3221230336 1
3 3221230368 1
3 3221230400 1
3 3221230432 1
3 3221230656 5
3 3221230688 5
3 3221230784 1
3 3221230816 1
3 3221230848 1
3 3221230880 1
3 3221230912 3
3 3221230944 3
3 3221231040 1
3 3221231072 1
3 3221231168 1
3 3221231200 1
3 3221231296 1
3 3221231328 1
3 3221231360 1
3 3221231392 1
3 3221231424 1
3 3221231456 1
3 3221231680 5
3 3221231712 5
3 3221231808 1
3 3221231840 1
3 3221231872 1
3 3221231904 1
3 3221231936 3
3 3221231968 3
3 3221232064 1
3 3221232096 1
3 3221232192 1
3 3221232224 1
3 3221232320 1
3 3221232352 1
3 3221232384 1
3 3221232416 1
3 3221232448 1
3 3221232480 1
3 3221232704 5
3 3221232736 5
3 3221232832 1
3 3221232864 1
3 3221232896 1
3 3221232928 1
3 3221232960 3
3 3221232992 3
3 3221233088 1
3 3221233120 1
3 3221233216 1
3 3221233248 1
3 3221233344 1
3 3221233376 1
3 3221233408 1
3 3221233440 1
3 3221233472 1
3 3221233504 1
3 3221233728 5
3 3221233760 5
3 3221233856 1
3 3221233888 1
3 3221233920 1
3 3221233952 1
3 3221233984 3
3 3221234016 3
3 3221234112 1
3 3221234144 1
3 3221234240 1
3 3221234272 1
3 3221234368 1
3 3221234400 1
3 3221234432 1
3 3221234464 1
3 3221234496 1
3 3221234528 1
3 3221234752 5
3 3221234784 5
3 3221234880 1
3 3221234912 1
3 3221234944 1
3 3221234976 1
3 3221235008 3
3 3221235040 3
3 3221235136 1
3 3221235168 1
3 3221235264 1
3 3221235296 1
3 3221235392 1
3 3221235424 1
3 3221235456 1
3 3221235488 1
3 3221235520 1
3 3221235552 1
3 3221235776 5
3 3221235808 5
3 3221235904 1
3 3221235936 1
3 3221235968 1
3 3221236000 1
3 3221236032 3
3 3221236064 3
3 3221236160 1
3 3221236192 1
3 3221236288 1
3 3221236320 1
3 3221236416 1
3 3221236448 1
3 3221236480 1
3 3221236512 1
3 3221236544 1
3 3221236576 1
3 3221236800 5
3 3221236832 5
3 3221236928 1
3 3221236960 1
3 3221236992 1
3 3221237024 1
3 3221237056 3
3 3221237088 3
3 3221237184 1
3 3221237216 1
3 3221237312 1
3 3221237344 1
3 3221237440 1
3 3221237472 1
3 3221237504 1
3 3221237536 1
3 3221237568 1
3 3221237600 1
3 3221237824 5
3 3221237856 5
3 3221237952 1
3 3221237984 1
3 3221238016 1
3 3221238048 1
3 3221238080 3
3 3221238112 3
3 3221238208 1
3 3221238240 1
3 3221238336 1
3 3221238368 1
3 3221238464 1
3 3221238496 1
3 3221238528 1
3 3221238560 1
3 3221238592 1
3 3221238624 1
3 3221238848 5
3 3221238880 5
3 3221238976 1
3 3221239008 1
3 3221239040 1
3 3221239072 1
3 3221239104 3
3 3221239136 3
3 3221239232 1
3 3221239264 1
3 3221239360 1
3 3221239392 1
3 3221239488 1
3 3221239520 1
3 3221239552 1
3 3221239584 1
3 3221239616 1
3 3221239648 1
3 3221239872 5
3 3221239904 5
3 3221240000 1
3 3221240032 1
3 3221240064 1
3 3221240096 1
3 3221240128 3
3 3221240160 3
3 3221240256 1
3 3221240288 1
3 3221240384 1
3 3221240416 1
3 3221240512 1
3 3221240544 1
3 3221240576 1
3 3221240608 1
3 3221240640 1
3 3221240672 1
3 3221240896 5
3 3221240928 5
3 3221241024 1
3 3221241056 1
3 3221241088 1
3 3221241120 1
3 3221241152 3
3 3221241184 3
3 3221241280 1
3 3221241312 1
3 3221241408 1
3 3221241440 1
3 3221241536 1
3 3221241568 1
3 3221241600 1
3 3221241632 1
3 3221241664 1
3 3221241696 1
3 3221241856 1
3 3221241888 1
3 3221241920 2
3 3221241952 2
3 3221242880 1
3 3221242912 1
3 3221242944 2
3 3221242976 2
3 3221243904 1
3 3221243936 1
3 3221243968 2
3 3221244000 2
3 3221244928 1
3 3221244960 1
3 3221244992 2
3 3221245024 2
3 3221245952 1
3 3221245984 1
3 3221246016 2
3 3221246048 2
3 3221246976 1
3 3221247008 1
3 3221247040 2
3 3221247072 2
3 3221248000 1
3 3221248032 1
3 3221248064 2
3 3221248096 2
3 3221249024 1
3 3221249056 1
3 3221249088 2
3 3221249120 2
3 3221250048 1
3 3221250080 1
3 3221250112 2
3 3221250144 2
3 3221251072 1
3 3221251104 1
3 3221251136 2
3 3221251168 2
3 3221252096 1
3 3221252128 1
3 3221252160 2
3 3221252192 2
3 3221253120 1
3 3221253152 1
3 3221253184 2
3 3221253216 2
3 3221254144 1
3 3221254176 1
3 3221254208 2
3 3221254240 2
3 3221255168 1
3 3221255200 1
3 3221255232 2
3 3221255264 2
3 3221256192 1
3 3221256224 1
3 3221256256 2
3 3221256288 2
3 3221257216 1
3 3221257248 1
3 3221257280 2
3 3221257312 2
3 3221258240 1
3 3221258272 1
3 3221258304 2
3 3221258336 2
3 3221259264 1
3 3221259296 1
3 3221259328 2
3 3221259360 2
3 3221260288 1
3 3221260320 1
3 3221260352 2
3 3221260384 2
3 3221261312 1
3 3221261344 1
3 3221261376 2
3 3221261408 2
3 3221262336 1
3 3221262368 1
3 3221262400 2
3 3221262432 2
3 3221263360 1
3 3221263392 1
3 3221263424 2
3 3221263456 2
3 3221264384 1
3 3221264416 1
3 3221264448 2
3 3221264480 2
3 3221265408 1
3 3221265440 1
3 3221265472 2
3 3221265504 2
3 3221266432 1
3 3221266464 1
3 3221266496 2
3 3221266528 2
3 3221267456 1
3 3221267488 1
3 3221267520 2
3 3221267552 2
3 3221268480 1
3 3221268512 1
3 3221268544 2
3 3221268576 2
3 3221269504 1
3 3221269536 1
3 3221269568 2
3 3221269600 2
3 3221270528 1
3 3221270560 1
3 3221270592 2
3 3221270624 2
3 3221271552 1
3 3221271584 1
3 3221271616 2
3 3221271648 2
3 3221272576 1
3 3221272608 1
3 3221272640 2
3 3221272672 2
3 3221273600 1
3 3221273632 1
3 3221273664 2
3 3221273696 2
3 3221274624 1
3 3221274656 1
3 3221274688 2
3 3221274720 2
3 3221275648 1
3 3221275680 1
3 3221275712 2
3 3221275744 2
3 3221276672 1
3 3221276704 1
3 3221276736 2
3 3221276768 2
3 3221277696 1
3 3221277728 1
3 3221277760 2
3 3221277792 2
3 3221278720 1
3 3221278752 1
3 3221278784 2
3 3221278816 2
3 3221279744 1
3 3221279776 1
3 3221279808 2
3 3221279840 2
3 3221280768 1
3 3221280800 1
3 3221280832 2
3 3221280864 2
3 3221281792 1
3 3221281824 1
3 3221281856 2
3 3221281888 2
3 3221282816 1
3 3221282848 1
3 3221282880 2
3 3221282912 2
3 3221283840 1
3 3221283872 1
3 3221283904 2
3 3221283936 2
3 3221284864 1
3 3221284896 1
3 3221284928 2
3 3221284960 2
3 3221285888 1
3 3221285920 1
3 3221285952 2
3 3221285984 2
3 3221286912 1
3 3221286944 1
3 3221286976 2
3 3221287008 2
3 3221287936 1
3 3221287968 1
3 3221288000 2
3 3221288032 2
3 3221288960 1
3 3221288992 1
3 3221289024 2
3 3221289056 2
3 3221289984 1
3 3221290016 1
3 3221290048 2
3 3221290080 2
3 3221291008 1
3 3221291040 1
3 3221291072 2
3 3221291104 2
3 3221292032 1
3 3221292064 1
3 3221292096 2
3 3221292128 2
3 3221293056 1
3 3221293088 1
3 3221293120 2
3 3221293152 2
3 3221294080 1
3 3221294112 1
3 3221294144 2
3 3221294176 2
3 3221295104 2
3 3221295136 5
3 3221295168 2
3 3221295200 2
3 3221296128 2
3 3221296160 12
3 3221296192 2
3 3221296224 2
3 3221297152 1
3 3221297184 1
3 3221297216 2
3 3221297248 2
3 3221298176 1
3 3221298208 1
3 3221298240 2
3 3221298272 2
3 3221299200 3
3 3221299232 5
3 3221299264 2
3 3221299296 2
3 3221300224 1
3 3221300256 1
3 3221300288 2
3 3221300320 2
3 3221301248 4
3 3221301280 4
3 3221301312 2
3 3221301344 2
3 3221302272 2
3 3221302304 8
3 3221302336 2
3 3221302368 2
3 3221303296 1
3 3221303328 3
3 3221303360 2
3 3221303392 2
3 3221304320 1
3 3221304352 12
3 3221304384 2
3 3221304416 2
3 3221305344 1
3 3221305376 11
3 3221305408 2
3 3221305440 2
3 3221306368 1
3 3221306400 9
3 3221306432 2
3 3221306464 2
3 3221307392 2
3 3221307424 8
3 3221307456 2
3 3221307488 2
3 3221308416 1
3 3221308448 1
3 3221308480 2
3 3221308512 2
3 3221309440 7
3 3221309472 3
3 3221309504 2
3 3221309536 2
3 3221310464 4
3 3221310496 11
3 3221310528 2
3 3221310560 2
3 3221311488 3
3 3221311520 14
3 3221311552 2
3 3221311584 2
3 3221312512 8
3 3221312544 4
3 3221312576 2
3 3221312608 2
3 3221313536 1
3 3221313568 9
3 3221313600 2
3 3221313632 2
3 3221314560 1
3 3221314592 1
3 3221314624 2
3 3221314656 2
3 3221315584 3
3 3221315616 3
3 3221315648 2
3 3221315680 2
3 3221316608 1
3 3221316640 1
3 3221316672 2
3 3221316704 2
3 3221317632 4
3 3221317664 5
3 3221317696 2
3 3221317728 2
3 3221318656 3
3 3221318688 10
3 3221318720 2
3 3221318752 2
3 3221319680 2
3 3221319712 4
3 3221319744 2
3 3221319776 2
3 3221320704 1
3 3221320736 5
3 3221320768 2
3 3221320800 2
3 3221321728 3
3 3221321760 8
3 3221321792 2
3 3221321824 2
3 3221322752 2
3 3221322784 2
3 3221322816 2
3 3221322848 2
3 3221323776 2
3 3221323808 2
3 3221324096 2
3 3221324128 2
3 3221324352 2
3 3221324384 2
3 3221324800 2
3 3221324832 2
3 3221325120 2
3 3221325152 2
3 3221325376 2
3 3221325408 2
3 3221325824 2
3 3221325856 2
3 3221326144 2
3 3221326176 2
3 3221326400 2
